URL,companysector,companyname,companycode
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ahdvbch/SCAPD17,miscellaneous,ahdvbch,SCAPD17
https://www.moneycontrol.com/india/stockpricequote/plastics/ahimsaindustries/AI44,plastics,ahimsaindustries,AI44
https://www.moneycontrol.com/india/stockpricequote/ahladaengineer/ahladaengineers/AE21,ahladaengineer,ahladaengineers,AE21
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ahlconparenteralindia/API01,pharmaceuticals,ahlconparenteralindia,API01
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ahluwaliacontractsindia/ACI12,constructioncontractingcivil,ahluwaliacontractsindia,ACI12
https://www.moneycontrol.com/india/stockpricequote/steelrolling/ahmedabadstellcr/AS02,steelrolling,ahmedabadstellcr,AS02
https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/ahuraweldingelecmfg/AWE,electrodesgraphite,ahuraweldingelecmfg,AWE
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aichampdanyindustries/AIC02,miscellaneous,aichampdanyindustries,AIC02
https://www.moneycontrol.com/india/stockpricequote/castingsforgings/aiaengineering/AIE01,castingsforgings,aiaengineering,AIE01
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ambassadorintraholdings/AIHL54252,miscellaneous,ambassadorintraholdings,AIHL54252
https://www.moneycontrol.com/india/stockpricequote/packaging/aikyamintellectualpropertyconsultancy/MPU,packaging,aikyamintellectualpropertyconsultancy,MPU
https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/aimcopesticides/AP03,pesticidesagrochemicals,aimcopesticides,AP03
https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/aircommandindia/ACI02,consumergoodswhitegoods,aircommandindia,ACI02
https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/aircommandtechnologies/ACT,consumergoodswhitegoods,aircommandtechnologies,ACT
https://www.moneycontrol.com/india/stockpricequote/airan/airan/A09,airan,airan,A09
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/airolam/AL08,miscellaneous,airolam,AL08
https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/aishwaryatechnologiestelecom/AT15,telecommunicationsequipment,aishwaryatechnologiestelecom,AT15
https://www.moneycontrol.com/india/stockpricequote/aluminium/ajbrothers/AJB,aluminium,ajbrothers,AJB
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ajantapharma/AP22,pharmaceuticals,ajantapharma,AP22
https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/ajantasoya/AS03,vanaspatioils,ajantasoya,AS03
https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/ajantatubes/AT03,steeltubespipes,ajantatubes,AT03
https://www.moneycontrol.com/india/stockpricequote/ajbcjsbclvnsdj/ajbcjsbclvnsdjv/NGIL541418,ajbcjsbclvnsdj,ajbcjsbclvnsdjv,NGIL541418
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ajconglobal/AG01,financeinvestments,ajconglobal,AG01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/ajel/AI64,computerssoftwaremediumsmall,ajel,AI64
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/ajmerarealtyinfraindia/ARI03,constructioncontractingrealestate,ajmerarealtyinfraindia,ARI03
https://www.moneycontrol.com/india/stockpricequote/diversified/ajoonibiotechltd/ABL01,diversified,ajoonibiotechltd,ABL01
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ajrinfratolling/GIP01,constructioncontractingcivil,ajrinfratolling,GIP01
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ajwafunworldresort/AFW,miscellaneous,ajwafunworldresort,AFW
https://www.moneycontrol.com/india/stockpricequote/trading/akaiimpex/AI09,trading,akaiimpex,AI09
https://www.moneycontrol.com/india/stockpricequote/castingsforgings/akarautoindustries/AT04,castingsforgings,akarautoindustries,AT04
https://www.moneycontrol.com/india/stockpricequote/packaging/akarlaminators/AL03,packaging,akarlaminators,AL03
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/akashagencies/AA11,financeinvestments,akashagencies,AA11
https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/akashagroindustries/AAI,edibleoilssolventextraction,akashagroindustries,AAI
https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/akashhousing/AH03,constructioncontractinghousing,akashhousing,AH03
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/akashinfraprojects/AI76,miscellaneous,akashinfraprojects,AI76
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/akashdeepmetalindustries/AMI,miscellaneous,akashdeepmetalindustries,AMI
https://www.moneycontrol.com/india/stockpricequote/textilesweaving/akcsynthetics/AKC,textilesweaving,akcsynthetics,AKC
https://www.moneycontrol.com/india/stockpricequote/electricals/akgacousticsindia/AKG,electricals,akgacousticsindia,AKG
https://www.moneycontrol.com/india/stockpricequote/akgexim/akgexim/AE20,akgexim,akgexim,AE20
https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/akhilceramics/ACL01,ceramicsgranite,akhilceramics,ACL01
https://www.moneycontrol.com/india/stockpricequote/leatherproducts/akiindia/AI80,leatherproducts,akiindia,AI80
https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/akmlaceembrotex/ALE,textilesgeneral,akmlaceembrotex,ALE
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/akmlaceembrotex/AKM,miscellaneous,akmlaceembrotex,AKM
https://www.moneycontrol.com/india/stockpricequote/cablestelephone/akshoptifibre/AO03,cablestelephone,akshoptifibre,AO03
https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/aksharspintexltd/ASL,textilesgeneral,aksharspintexltd,ASL
https://www.moneycontrol.com/india/stockpricequote/dyespigments/aksharchemindia/AI29,dyespigments,aksharchemindia,AI29
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/akshaysoftware/AS21,computerssoftwaremediumsmall,akshaysoftware,AS21
https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/akzonobelindia/ICI,paintsvarnishes,akzonobelindia,ICI
https://www.moneycontrol.com/india/stockpricequote/petrochemicals/akzonobelchemicalsindia/ANC,petrochemicals,akzonobelchemicalsindia,ANC
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alamanatfinanceandcapitalservices/AAF02,financeinvestments,alamanatfinanceandcapitalservices,AAF02
https://www.moneycontrol.com/india/stockpricequote/electricals/alacrityelectronics/AE02,electricals,alacrityelectronics,AE02
https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/alacrityhousing/AH01,constructioncontractinghousing,alacrityhousing,AH01
https://www.moneycontrol.com/india/stockpricequote/financegeneral/alacritysecurities/AS04,financegeneral,alacritysecurities,AS04
https://www.moneycontrol.com/india/stockpricequote/alanscottind/alanscottindustries/ASI04,alanscottind,alanscottindustries,ASI04
https://www.moneycontrol.com/india/stockpricequote/chemicals/alangindustriesgases/AIG,chemicals,alangindustriesgases,AIG
https://www.moneycontrol.com/india/stockpricequote/shipping/alangmarine/AM03,shipping,alangmarine,AM03
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alankit/EGJ,miscellaneous,alankit,EGJ
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/albertdavid/AD01,pharmaceuticals,albertdavid,AD01
https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/alchemieorganics/AO01,pesticidesagrochemicals,alchemieorganics,AO01
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alchemist/A12,miscellaneous,alchemist,A12
https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/alchemistcorporation/AC23,textilesspinningcottonblended,alchemistcorporation,AC23
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/alchemistrealty/AR08,constructioncontractingrealestate,alchemistrealty,AR08
https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/alcoblexmetals/AM04,metalsnonferrous,alcoblexmetals,AM04
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alembic/A08,pharmaceuticals,alembic,A08
https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/alembicglassindustries/AGI,glassglassproducts,alembicglassindustries,AGI
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alembicpharmaceuticals/AP35,pharmaceuticals,alembicpharmaceuticals,AP35
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alertpetrogas/AP04,miscellaneous,alertpetrogas,AP04
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alexanderstampsandcoin/JLF,financeinvestments,alexanderstampsandcoin,JLF
https://www.moneycontrol.com/india/stockpricequote/aluminium/alexconextrusions/AE03,aluminium,alexconextrusions,AE03
https://www.moneycontrol.com/india/stockpricequote/castingsforgings/alexconfoamcast/AF04,castingsforgings,alexconfoamcast,AF04
https://www.moneycontrol.com/india/stockpricequote/chemicals/alfaexportstechnologies/AET01,chemicals,alfaexportstechnologies,AET01
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alfaicaindia/AIC,miscellaneous,alfaicaindia,AIC
https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/alfalavalindia/ALI02,engineeringheavy,alfalavalindia,ALI02
https://www.moneycontrol.com/india/stockpricequote/electricequipment/alfatransformer/AT06,electricequipment,alfatransformer,AT06
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/alfavisionsecuritiesfinance/ASF,financeleasinghirepurchase,alfavisionsecuritiesfinance,ASF
https://www.moneycontrol.com/india/stockpricequote/engineering/alfredherbertindia/AHI,engineering,alfredherbertindia,AHI
https://www.moneycontrol.com/india/stockpricequote/algoquantfinte/algoquantfintech/HET01,algoquantfinte,algoquantfintech,HET01
https://www.moneycontrol.com/india/stockpricequote/castingsforgings/aliconcastalloy/EC06,castingsforgings,aliconcastalloy,EC06
https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/alkadiamondindustries/ADI01,diamondcuttingjewellerypreciousmetals,alkadiamondindustries,ADI01
https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/alkaindia/AI52,textilesspinningcottonblended,alkaindia,AI52
https://www.moneycontrol.com/india/stockpricequote/financegeneral/alkasecurities/AS17,financegeneral,alkasecurities,AS17
https://www.moneycontrol.com/india/stockpricequote/chemicals/alkalimetals/AM11,chemicals,alkalimetals,AM11
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alkemlaboratories/AL05,pharmaceuticals,alkemlaboratories,AL05
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alkosign/A20,miscellaneous,alkosign,A20
https://www.moneycontrol.com/india/stockpricequote/chemicals/alkylamineschemicals/AAC,chemicals,alkylamineschemicals,AAC
https://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/allmetalprocessindustries/AMP,steelcrhrstrips,allmetalprocessindustries,AMP
https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/allahabadbank/AB15,bankspublicsector,allahabadbank,AB15
https://www.moneycontrol.com/india/stockpricequote/transportlogistics/allcargologistics/AGL02,transportlogistics,allcargologistics,AGL02
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/alliancecapitalfinancialservices/ACF01,financeleasinghirepurchase,alliancecapitalfinancialservices,ACF01
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alliancecreditinvestments/ACI03,financeinvestments,alliancecreditinvestments,ACI03
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alliancefundsmanagement/AFM,financeinvestments,alliancefundsmanagement,AFM
https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/allianceintegratedmetaliks/AIM,steelspongeiron,allianceintegratedmetaliks,AIM
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/alliedcomputersinternationalasia/ACI13,computerssoftwaremediumsmall,alliedcomputersinternationalasia,ACI13
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allieddigitalservices/ADS01,computerssoftwaremediumsmall,allieddigitalservices,ADS01
https://www.moneycontrol.com/india/stockpricequote/chemicals/alliedresinschemicals/ARC,chemicals,alliedresinschemicals,ARC
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allsectechnologies/ALL01,computerssoftwaremediumsmall,allsectechnologies,ALL01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allsoftcorporation/AC17,computerssoftwaremediumsmall,allsoftcorporation,AC17
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/almondzglobalsecurities/AGS,financeinvestments,almondzglobalsecurities,AGS
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alnatradingexports/ATE03,miscellaneous,alnatradingexports,ATE03
https://www.moneycontrol.com/india/stockpricequote/textilesweaving/alokindustries/AI54,textilesweaving,alokindustries,AI54
https://www.moneycontrol.com/india/stockpricequote/trading/aloratradingcompanylimited/ATC03,trading,aloratradingcompanylimited,ATC03
https://www.moneycontrol.com/india/stockpricequote/leatherproducts/alpexports/AE04,leatherproducts,alpexports,AE04
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alpalaboratories/AL11,pharmaceuticals,alpalaboratories,AL11
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alphadrugsindia/ADI,pharmaceuticals,alphadrugsindia,ADI
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alphagraphicindia/AGI03,miscellaneous,alphagraphicindia,AGI03
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alphahitechfuel/AHT,miscellaneous,alphahitechfuel,AHT
https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/alphageoindia/AI10,oildrillingandexploration,alphageoindia,AI10
https://www.moneycontrol.com/india/stockpricequote/alphalogictech/alphalogictechsys/AT23,alphalogictech,alphalogictechsys,AT23
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alpicfinance/AF05,financeinvestments,alpicfinance,AF05
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alpinecapitalservices/ACS,financeinvestments,alpinecapitalservices,ACS
https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/alpinehousingdevcorp/AHD,constructioncontractinghousing,alpinehousingdevcorp,AHD
https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/alpineindustries/AI11,edibleoilssolventextraction,alpineindustries,AI11
https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/alpsindustries/AI12,textilesgeneral,alpsindustries,AI12
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/alpsinfosys/AI42,computerssoftwaremediumsmall,alpsinfosys,AI42
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alpslaboratories/AL04,pharmaceuticals,alpslaboratories,AL04
https://www.moneycontrol.com/india/stockpricequote/financegeneral/alpsmotorfinance/AMF03,financegeneral,alpsmotorfinance,AMF03
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/alsaconstructionshousing/ACH,constructioncontractingcivil,alsaconstructionshousing,ACH
https://www.moneycontrol.com/india/stockpricequote/aquaculture/alsamarineharvests/AMH,aquaculture,alsamarineharvests,AMH
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alstonetextiles/SH14,miscellaneous,alstonetextiles,SH14
https://www.moneycontrol.com/india/stockpricequote/computershardware/altosindia/AI13,computershardware,altosindia,AI13
https://www.moneycontrol.com/india/stockpricequote/chemicals/alufluoride/A01,chemicals,alufluoride,A01
https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/alumilitearchitecturals/AA15,infrastructuregeneral,alumilitearchitecturals,AA15
https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/alumilitearchitecturals/AA16,infrastructuregeneral,alumilitearchitecturals,AA16
